age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
24,Self-emp-not-inc,188274,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
36,Local-gov,255454,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,0
47,Private,215686,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,0
67,?,222362,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,1
44,Private,336513,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
45,Private,81132,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0
17,?,250541,11th,7,Never-married,?,Own-child,Black,Male,0,0,8,United-States,0
33,Private,93034,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,0
23,Private,435604,Assoc-voc,11,Separated,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
49,Self-emp-inc,127111,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
51,Private,143741,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
64,Private,46087,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
48,Private,219565,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
33,Self-emp-not-inc,134886,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,1
29,Private,174645,11th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,52,United-States,0
61,Private,35649,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,United-States,0
47,Private,211668,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,1
35,Private,265954,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,0
28,Local-gov,157437,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,4650,0,48,United-States,0
28,Private,188064,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Canada,0
49,Local-gov,31267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
53,Local-gov,169719,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
33,Private,145402,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,35,United-States,0
35,Private,172845,Assoc-voc,11,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,0
26,Private,174592,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
25,Private,187540,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,334618,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Female,99999,0,40,United-States,1
65,?,369902,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,0
62,Private,266624,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418,0,40,United-States,1
25,Private,60485,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0
59,Private,272087,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
57,Local-gov,109973,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
28,Private,114967,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
34,Private,29933,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,368832,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,0
36,Private,383518,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,99999,0,40,United-States,1
67,Private,192670,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,20,United-States,0
36,Private,201519,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
62,Private,118696,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,Private,198452,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,18,United-States,0
47,Self-emp-inc,127678,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,0
55,Private,174260,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,105896,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,0
33,Private,100882,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
39,State-gov,195148,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
19,State-gov,156294,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,0
38,Private,28887,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
62,Self-emp-not-inc,26911,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,66,United-States,0
27,Private,212895,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
58,Private,125317,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
32,Private,210541,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,0
46,Federal-gov,308077,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,0
53,Local-gov,229259,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1
52,Self-emp-inc,415037,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,1
48,Federal-gov,186256,HS-grad,9,Divorced,Farming-fishing,Other-relative,White,Male,0,0,40,United-States,0
35,Private,261504,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,White,Female,0,0,40,Dominican-Republic,0
37,Self-emp-not-inc,29054,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
24,Private,148709,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
44,Private,317320,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
46,Local-gov,349986,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,183013,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
20,Private,26842,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,United-States,0
41,Local-gov,98823,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
27,Federal-gov,37274,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,0
28,?,192569,HS-grad,9,Never-married,?,Own-child,Black,Male,0,0,40,United-States,0
22,Private,198366,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,20,United-States,0
46,Private,249935,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,0
51,Self-emp-inc,210736,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,10520,0,40,United-States,1
22,Private,359759,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,20,Philippines,0
49,State-gov,354529,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
33,Private,180859,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
41,Private,106501,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,1
36,Private,68273,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
30,Private,235847,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0
34,Private,362787,10th,6,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,30,United-States,0
32,Private,73498,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
27,Private,29807,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,Japan,0
75,Self-emp-not-inc,92792,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0
40,Private,137304,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,65,United-States,0
57,Private,133126,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,0
21,Private,472861,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,0
37,Private,245053,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,1504,40,United-States,0
37,Private,136028,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
33,Private,164190,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
39,Private,188038,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
34,Self-emp-not-inc,321709,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,0
22,?,354351,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,0
71,Local-gov,365996,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,0
28,Private,177955,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,0
34,Federal-gov,96483,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,60,United-States,1
20,Private,157595,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
44,State-gov,165108,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
45,Private,126889,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,60,United-States,1
34,Private,181152,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,35,United-States,0
42,Private,159911,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,0
27,Private,177072,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
62,Private,257277,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
17,Private,46496,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,5,United-States,0
28,Private,104870,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Female,0,0,48,United-States,0
20,Private,163333,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,0
52,Private,188644,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,Mexico,0
51,Private,55500,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
30,Private,241583,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
27,?,147638,Masters,14,Never-married,?,Not-in-family,Other,Female,0,0,40,Japan,0
52,?,224793,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,0
36,Private,156780,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,0
43,Local-gov,487770,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
18,?,352430,11th,7,Never-married,?,Own-child,White,Male,0,1602,30,United-States,0
33,Local-gov,43959,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,1
44,Private,196545,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,1
31,Private,81846,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
24,Local-gov,229005,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
34,Private,303187,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,1
55,Self-emp-inc,147098,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,2444,60,United-States,1
51,Self-emp-inc,162327,11th,7,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0
50,Self-emp-not-inc,34067,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,1
38,Self-emp-inc,99146,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,80,United-States,1
49,Private,192323,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
20,Private,102607,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,0
24,Private,306779,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,United-States,0
52,Private,305090,Some-college,10,Separated,Sales,Other-relative,White,Female,0,0,55,United-States,0
23,Private,199452,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
49,Private,337666,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
36,Private,85272,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,1
33,Self-emp-not-inc,192256,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
33,Private,149726,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,United-States,0
19,Local-gov,243960,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,0
52,Private,95872,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,?,0
23,Private,420973,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
51,State-gov,167065,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
28,Private,263015,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
36,Self-emp-not-inc,367020,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
57,Private,133902,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
59,Private,98361,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
17,?,212125,10th,6,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
39,Private,218490,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,1
34,Private,849857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,0
18,Private,131033,11th,7,Never-married,Other-service,Other-relative,Black,Male,0,0,15,United-States,0
35,Self-emp-not-inc,153066,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
53,?,133963,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,0
48,Private,120724,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
37,Private,185325,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0
90,?,225063,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,10,South,0
28,Private,359049,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,1092,60,United-States,0
43,Private,220589,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
36,Private,115700,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
39,Private,49020,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,United-States,1
26,Private,269060,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
44,Private,266135,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
27,Private,93021,HS-grad,9,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,40,United-States,0
23,Private,187513,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
19,Private,216937,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Other,Female,0,0,60,Guatemala,0
70,?,88638,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,8,United-States,0
30,Private,347132,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
52,Private,176124,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
63,Private,149756,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,0
24,Private,22966,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
72,?,173427,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Cuba,0
30,Private,93973,11th,7,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,0
47,Federal-gov,160647,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
32,State-gov,171111,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37,United-States,0
47,Federal-gov,27067,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
42,Private,152889,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,50,United-States,1
72,State-gov,120733,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
23,Federal-gov,478457,11th,7,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
49,Private,149049,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,14344,0,45,United-States,1
28,Private,197113,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,50,Puerto-Rico,0
55,Private,178353,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,10520,0,60,United-States,1
45,Self-emp-not-inc,125892,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
42,Private,152889,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
34,Private,34848,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,4064,0,40,United-States,0
